ID,Pays,Type_Culture,Superficie_Ha,Température_Moyenne,Précipitations,Humidité_Sol,pH_Sol,Engrais_Appliqué,Irrigation,Densité_Semis,Temps_Maturation_Jours,Météo_Extrême,Coût_Production_Ha,Main_d'Oeuvre,Disponibilité_Machines,Rendement_Tonnes_Ha,Classe_Optimisation
118,Sénégal,Sorgho,32.23888024624593,30.208893754783404,471.8567206695212,46.86898969035124,7.267892332167326,6.408648797680305,276.1491731576556,59.72877851729695,167,Inondation,108.47123474524204,43,Élevée,0.6827327915848856,Non Optimisé
119,Burkina Faso,Maïs,33.24055220442784,21.11830759545372,336.6124540389552,42.22066295984857,6.437537050835767,155.297404855357,61.0837726682919,94.28757907349684,168,Sécheresse,1666.4018124917998,41,Faible,1.9023964308582155,Non Optimisé
120,Côte d'Ivoire,Sorgho,7.802140915199101,22.50588634662725,915.416617116924,56.471415218258,6.578738853452581,35.465581313717244,177.18849695145033,110.05513031760088,150,Aucune,375.2103936553841,16,Élevée,1.0604861137877943,Non Optimisé
121,Ghana,Mil,42.77128049763417,39.41569314064722,627.7552824031516,39.32868796866498,5.558853864415265,21.668175655730604,170.0106813234154,22.62101202974324,133,Sécheresse,686.7778128209046,46,Élevée,5.000672719740013,Optimisé
122,Ghana,Coton,43.74967058432879,27.86002016720098,1276.061914639807,27.843206763557795,8.228121299090416,159.4025062089198,292.6847704498315,165.0467160303634,170,Vents violents,799.0561197629931,45,Faible,2.7378176542097585,Moyennement Optimisé
123,Côte d'Ivoire,Cacao,21.12129044288642,35.43741193658519,1435.9288500150174,46.48251148558695,8.107702321463277,114.88624528136462,286.1842011120592,35.526187965361345,127,Aucune,935.5878212408072,42,Moyenne,0.9737110814336322,Non Optimisé
124,Sénégal,Manioc,30.582669861322245,24.409385366064324,963.9603317103014,12.83797624378127,7.765658915372265,30.690717365189577,195.0006719509993,119.3123154273893,162,Vents violents,987.622635803532,20,Faible,5.837621475779407,Optimisé
125,Bénin,Cacao,25.7814199260093,30.65823757720172,1126.7645689598376,33.816344129187414,5.09616432088786,168.9195611860837,432.7845668353074,72.30973851845377,125,Vents violents,1305.300326373525,3,Élevée,2.7231707369270355,Non Optimisé
126,Togo,Maïs,2.2652987454967857,23.05378614699345,1478.457428413334,58.29753229539701,7.589244236236299,81.38744906362625,321.43995369064373,104.88604777534084,99,Aucune,961.6356471677414,16,Élevée,0.8797080305313659,Non Optimisé
127,Burkina Faso,Maïs,4.975470854959947,36.17455255814323,493.7388843463992,45.2601837936579,8.210077205856845,74.58455595544345,402.2692894500716,18.781209443590903,83,Aucune,1531.988207053239,40,Moyenne,2.5690299502965863,Non Optimisé
128,Nigeria,Maïs,39.09893213739999,23.361300502924067,1376.321426029112,59.9307392650656,8.139236645551218,130.3601984877525,285.3635685964721,170.75481039781715,159,Aucune,313.708923819946,12,Faible,2.5053801612511144,Moyennement Optimisé
129,Ghana,Coton,24.671542024077457,34.11874017685109,927.1435042808674,29.642517979214677,8.120226728493833,7.387390457671783,190.60127355632636,63.07821072763993,117,Vents violents,694.6344697851137,18,Faible,1.221919087925124,Non Optimisé
130,Mali,Cacao,30.73962717329907,23.018192959378283,443.9321689534271,29.64544485333264,7.195774083108263,67.19484817842675,189.9696981494172,65.05651613679126,169,Inondation,567.911729927662,25,Moyenne,4.468143660264511,Optimisé
131,Nigeria,Sorgho,30.83691627862899,36.37328751187267,575.9192233962158,12.977793260223738,5.500875008361632,15.70460673641283,103.59105243106048,91.8013075838964,133,Sécheresse,694.5239183039197,37,Élevée,5.152784744280761,Optimisé
132,Nigeria,Maïs,19.291176849240216,30.058338205946843,1094.5059753241526,28.03460921410806,6.842221336176758,147.09839919067517,416.7095185773371,61.00954738589774,111,Sécheresse,480.406562870878,18,Moyenne,5.020027766352699,Optimisé
133,Sénégal,Sorgho,1.9559246919145916,28.248538896037385,1398.566335009415,17.060392986742983,5.6352882345682165,54.884060874461895,421.4117509770728,120.48695030273252,160,Aucune,1754.4808504495202,24,Élevée,2.0827423578907154,Non Optimisé
134,Togo,Maïs,39.45202948978846,26.735643073488276,354.6619421319392,29.775105073670314,7.703199380621346,167.29532953332443,54.56879393416553,174.17977976708642,115,Inondation,1033.5981633892989,20,Moyenne,1.253933118909806,Non Optimisé
135,Bénin,Cacao,23.687782685663976,33.75452128308383,1031.03126267018,10.09453427594922,5.188669165179999,83.73711891837539,415.65378522300114,93.91867317636104,113,Aucune,1284.7591641103777,30,Moyenne,5.475529010200798,Optimisé
136,Sénégal,Manioc,7.375891703197927,21.761046133407568,689.9541704249485,31.91187792597512,5.365586095368436,177.0500556111933,410.3846211967293,31.45440197222864,81,Aucune,1531.5716433663831,26,Moyenne,2.533454414347557,Non Optimisé
137,Burkina Faso,Maïs,1.5432248211905517,37.12394969175556,618.2051990677162,56.95751738346333,5.560368149234338,44.212658747118574,301.3505453672643,176.57580960292216,142,Aucune,680.353645231048,16,Moyenne,4.6277820457139,Optimisé
138,Côte d'Ivoire,Sorgho,1.3672885041481444,35.22489092603104,434.0557669613072,48.11814579338954,6.8771648634365015,130.50840654198117,373.1664876782171,109.28223087775288,64,Aucune,1759.3816081486166,24,Moyenne,1.983245185024111,Non Optimisé
139,Ghana,Manioc,2.150685275392376,27.4589621621798,1354.607256154686,22.0580031322095,6.851894772171431,188.97337177018505,460.5603734275985,192.33841794198744,169,Sécheresse,953.6960311837825,1,Faible,2.646082254947784,Moyennement Optimisé
140,Bénin,Mil,8.173668227340851,39.55268250470679,673.5320164192368,23.50266058319985,6.697177300932559,78.82439461063903,242.81885847946748,175.51190413355474,123,Sécheresse,1312.5798903068924,39,Élevée,1.784664245282195,Non Optimisé
141,Nigeria,Mil,11.957569323054177,36.6412303581899,776.272557116945,25.461095693156476,5.081189315554792,31.59679709058909,388.46930467026,174.81679772470747,88,Aucune,150.61934434427644,40,Moyenne,2.958182503318448,Moyennement Optimisé
142,Ghana,Manioc,12.733599916336749,25.416413024788827,469.5925757100766,14.63440273289233,6.353740526364922,110.7496027202082,479.467353553232,33.12577071765909,155,Inondation,902.0215412314654,10,Élevée,0.687212777045026,Non Optimisé
143,Bénin,Mil,31.79035255331998,37.75473295614982,990.19652047358,59.59736501608472,8.213874895381107,86.40889244388417,190.86779050198493,109.68979484169668,116,Sécheresse,657.6077955119997,35,Moyenne,2.1623409652392995,Moyennement Optimisé
144,Mali,Manioc,12.457427318884516,21.979430135664597,772.2584198819052,43.39226752957452,8.252925974730363,101.2095852971689,223.43101363069968,170.96204024733066,165,Vents violents,166.63183159776253,37,Faible,1.030388331730771,Non Optimisé
145,Togo,Maïs,33.86088142268301,33.79143450326356,450.902686074955,46.9224311067732,6.421851052796568,95.17246987306784,327.2299283953025,159.7515925478869,120,Aucune,766.646214691274,13,Faible,3.948611307652521,Moyennement Optimisé
146,Mali,Mil,41.25570139443515,22.62687128898063,603.626382996744,44.73597922672052,5.549608546290957,53.17803623339135,249.29133912761623,109.4061168313308,75,Sécheresse,1693.0232327624203,43,Élevée,1.0332513712521263,Non Optimisé
147,Mali,Coton,19.547088954405385,39.518493328798655,708.5171256614976,33.25297547046834,8.470695460154575,102.92551370860504,130.28920314883908,198.8374998333137,126,Inondation,1795.6343799531685,5,Faible,3.231135484998072,Non Optimisé
148,Mali,Riz,36.05848666045807,20.993980541625994,300.0734296804651,50.81657352570864,5.379841728462984,29.53793885237892,304.4014575602876,184.5562969049724,156,Sécheresse,1183.2578911970236,48,Moyenne,4.676805252377636,Optimisé
149,Burkina Faso,Riz,5.6543461027876,24.655236656978616,267.4194079802559,21.887236106721677,7.863748599009781,116.58991546307914,379.9749347629038,90.63609539289514,99,Inondation,1968.2850711963013,25,Moyenne,1.9954523534725397,Non Optimisé
150,Burkina Faso,Manioc,16.732255909588194,30.60258509080732,1490.2321458404242,29.407580650116103,5.678709729464938,87.42896734354395,2.863611495659002,54.88573973495879,134,Aucune,1854.6388293836485,36,Élevée,2.3032031371307404,Non Optimisé
151,Togo,Coton,34.29056313364652,31.67924925536672,1406.0268694716367,26.29299739664633,8.139645546602187,194.5214316600775,100.3451208962562,82.0910369404448,99,Aucune,1372.558487016744,8,Élevée,3.849583355287315,Non Optimisé
152,Nigeria,Coton,46.62335951763389,30.258287800329995,971.1024520497136,57.63119586901791,4.975753842100853,18.99460286048584,496.9740219208071,63.69347207463104,132,Sécheresse,481.7178588662932,39,Moyenne,1.274048117145684,Non Optimisé
153,Mali,Riz,30.969865174466623,34.80195404342818,518.2060579649724,11.951748381217511,5.765160636329488,150.3693248893187,429.5603425406691,133.31297215372095,151,Aucune,329.8695461039024,14,Élevée,2.103891627253215,Moyennement Optimisé
154,Mali,Manioc,18.509913955923963,20.031098294204345,502.13662929972367,13.7692819777822,7.071936542254161,69.85890429194603,497.65216664349646,144.3232539369004,179,Sécheresse,1354.1701676874532,45,Moyenne,5.26600871889938,Optimisé
155,Mali,Mil,16.027665534446143,31.27632681680748,772.682217270654,57.805783585429616,4.87869631836563,139.4588670368334,319.8945147931905,36.30681807938576,152,Aucune,873.8359292550845,4,Moyenne,4.836501655506845,Optimisé
156,Nigeria,Manioc,19.88170826428625,32.299102775018376,702.0023043169842,44.38120728188775,6.066905350323631,191.5321260102777,253.0302203547366,64.66095830782632,88,Vents violents,192.8868586510553,44,Élevée,1.8382770195270128,Non Optimisé
157,Ghana,Cacao,32.818519927180624,24.18149557327911,1152.9385686826438,41.794979751675626,6.074718860391249,179.54664763607886,16.05283370645977,187.47178128584952,162,Sécheresse,1813.2132206346005,39,Moyenne,4.391428189190215,Optimisé
158,Togo,Manioc,16.68604466231018,33.182734513844494,729.2421220783394,50.964498895528045,6.544878806484542,22.665660725292657,172.31132660290044,130.9909524485878,164,Vents violents,197.05936054784223,13,Moyenne,1.2883885029641733,Non Optimisé
159,Bénin,Coton,23.764898661710035,33.07962782710501,1441.9861716059374,55.84261206425687,4.514571244087534,175.27947121975572,207.15428455404276,142.5139789067432,96,Vents violents,1603.5829835128725,2,Faible,2.841482492873036,Non Optimisé
160,Burkina Faso,Maïs,38.07053479209392,30.60310614790732,528.7830204463331,54.807925757779735,7.105096357096409,78.19371596942864,66.12667850319315,18.981746292351147,95,Vents violents,1132.4023410419236,15,Élevée,1.2578423607758815,Non Optimisé
161,Sénégal,Cacao,12.27004229368829,25.18578335957072,234.63740716777292,54.49056620245319,6.137401110761686,14.125801029535424,197.48618722967552,88.71213021793847,139,Aucune,908.2323060989804,17,Faible,2.9337382893529176,Moyennement Optimisé
162,Burkina Faso,Mil,35.967247154873284,28.33126798871769,984.2974152497768,51.93771740956039,5.468391731426724,41.54553340729177,112.7300551815744,190.42122430688173,160,Sécheresse,1390.328523465677,27,Moyenne,0.8341722373441929,Non Optimisé
163,Nigeria,Manioc,38.19221981562792,25.448931700860022,1484.3135881292153,16.019052213066207,5.32502322791065,5.711345002562407,221.122344435322,159.81652830690422,93,Inondation,1018.8997877949212,39,Moyenne,5.265934532148026,Optimisé
164,Burkina Faso,Mil,43.25189724499527,35.394495496878704,1306.8388868480931,41.76572270295645,7.600133313288259,27.88173158813574,295.8904172681593,158.52674590854778,96,Vents violents,1223.893724330479,17,Élevée,4.26891622609137,Optimisé
165,Nigeria,Riz,1.681565472953373,32.372002825839445,206.77742969280413,34.554439882934915,5.64522534571133,93.4816496850226,333.344119240714,180.4503280126424,108,Inondation,1200.705086238907,1,Élevée,2.5134359274907765,Non Optimisé
166,Togo,Manioc,6.131188388023421,23.02427116306164,947.766559176206,49.02621327080053,7.209185368617456,189.04727916702407,270.1125566068951,48.94577287157062,172,Sécheresse,1242.3658137893922,6,Élevée,2.650661308406103,Non Optimisé
167,Bénin,Riz,47.76445884615323,31.35220495421307,789.9299561929417,57.7574384292795,4.539293405734806,161.938067872365,18.11880090701396,197.3311987867878,88,Vents violents,1983.2644449627176,22,Élevée,5.537551484132487,Optimisé
168,Ghana,Coton,6.726178926663829,38.065176830168525,1198.8758162416334,28.22351560412436,8.381188640677642,106.28183851637706,458.7363410034039,94.13308810239444,146,Vents violents,656.8748407926688,3,Élevée,5.603499541318672,Optimisé
169,Bénin,Maïs,24.649545528848453,36.65596696895653,528.5371163293654,47.73926315618052,4.8215531956743725,64.74566787830041,412.9885205327413,170.22157721776128,112,Inondation,684.1800194717488,20,Moyenne,4.296047374264278,Optimisé
170,Nigeria,Maïs,8.764001365830106,37.82409476315918,516.8670304725479,20.605691379099117,6.118116808965803,5.683467015197219,301.26806190568715,67.87552678275313,167,Vents violents,787.9555142593242,19,Moyenne,3.16398009342224,Moyennement Optimisé
171,Ghana,Mil,40.68845294587002,38.34015816380868,611.7200428095265,31.07280776232348,7.170502836484138,11.445987181391091,426.9053865543919,133.58645571542615,165,Inondation,1814.5368023906256,42,Faible,3.6742288632817455,Non Optimisé
172,Mali,Maïs,5.276911722008991,23.764171410712663,520.0113903905769,46.15572077183501,6.997041392005343,146.30597818134424,434.7435252647979,21.898479067763112,105,Vents violents,1151.7043882906885,17,Moyenne,2.677763318076705,Non Optimisé
173,Côte d'Ivoire,Coton,4.738032786235562,34.39264171312073,228.5191235004264,14.354815811157408,8.070014205788105,108.90711294258185,113.88523402000168,192.1241220013119,168,Aucune,1863.5291505317448,4,Faible,1.2786627289743628,Non Optimisé
174,Burkina Faso,Coton,25.482810473368183,32.88726859785423,1016.6481758081402,53.10074882619701,8.378868087486866,24.33587903292529,133.1358237825341,32.233683597778025,146,Inondation,1539.3028466784103,36,Moyenne,3.303961571721187,Non Optimisé
175,Côte d'Ivoire,Manioc,12.289877215785957,20.66779689643921,996.5786078543246,55.85298133364869,7.379020301496205,172.437056332337,35.306816284703615,141.12100650559935,101,Inondation,577.3822225830145,8,Élevée,5.2123256969444585,Optimisé
176,Togo,Mil,33.247029017695084,35.564109045492515,1307.3192716012222,53.601490414940805,7.055097345334398,103.56396482604951,276.4394965335845,11.175657711954358,172,Aucune,1184.3823703796784,46,Élevée,1.800812282270883,Non Optimisé
177,Sénégal,Riz,34.397479987874966,24.14385973203908,1107.0709462448194,10.037602232089323,4.893410200147432,167.41771743431053,358.13164963741224,107.63216297174992,95,Vents violents,253.53724849039537,48,Faible,3.092524402461129,Moyennement Optimisé
178,Mali,Sorgho,29.50940527110047,38.34017826575031,1033.1288049968873,50.17283139794278,6.262524730586787,155.69291248922704,55.76816809061314,71.32692545707829,136,Aucune,1161.566170843421,3,Faible,2.160277149991946,Non Optimisé
179,Burkina Faso,Maïs,41.81440388224678,36.70556318579379,501.72157923923686,54.84896128265535,5.247960574328329,66.67295153520465,234.658362687568,54.147609420541066,174,Sécheresse,462.6700352016907,20,Faible,2.82445197913755,Moyennement Optimisé
180,Ghana,Manioc,35.0188869543408,35.37786910723362,1162.169761896676,59.191653786315946,6.0185198207385495,140.5522124139869,407.4808580875704,145.64561753153907,74,Inondation,881.4753635841028,29,Élevée,0.5011048258405187,Non Optimisé
181,Bénin,Riz,9.782083586237349,33.93569086003506,1311.9918162489398,11.67712170421092,5.0654581407251165,198.4673302466998,332.2523083345635,94.21522581379116,86,Vents violents,1195.0921751983794,7,Faible,5.307481376649394,Optimisé
182,Togo,Sorgho,4.381167500242969,29.401632747755627,777.0794197590444,38.19073585395528,7.641421963090371,149.60597030400302,281.54165414726674,70.3378054684188,65,Sécheresse,465.507357268772,16,Élevée,5.344860877693407,Optimisé
183,Ghana,Mil,37.51425203076189,35.95688355442876,902.656594081502,54.09630532771948,6.552556494924144,52.85654021960118,264.19186312323853,95.24613865119036,124,Vents violents,1529.43423954371,11,Faible,4.033563968692219,Optimisé
184,Togo,Manioc,37.13106570978107,36.38463105510338,1219.6376103953312,46.55271661452655,4.942272662394887,118.37268425902634,185.19681663340108,69.8781755453432,124,Aucune,1010.6292896781468,42,Élevée,3.185400317407647,Non Optimisé
185,Bénin,Sorgho,42.5909818782594,21.96961238837126,805.3076366918131,52.71711355266876,6.583226503673892,86.5905829823436,218.279399753758,90.24183829377202,62,Vents violents,1759.9024256504858,7,Faible,5.228607973212178,Optimisé
186,Togo,Manioc,10.516113754677146,26.62115902977689,1066.4682803554283,44.919741310020605,5.817607723768394,60.001548488663815,145.51031953527632,41.26849332230152,131,Vents violents,688.9530458261931,9,Faible,5.085872910565605,Optimisé
